x,y,height,momentum_x
0.01,0.01,9.99365,0.0628598
0.03,0.01,9.99203,0.07881
0.05,0.01,9.99009,0.0979777
0.07,0.01,9.98778,0.120811
0.09,0.01,9.98506,0.147768
0.11,0.01,9.98186,0.179301
0.13,0.01,9.97816,0.215862
0.15,0.01,9.9739,0.257899
0.17,0.01,9.96904,0.305834
0.19,0.01,9.96354,0.360042
0.21,0.01,9.95736,0.420866
0.23,0.01,9.95047,0.48861
0.25,0.01,9.94284,0.563502
0.27,0.01,9.93446,0.64572
0.29,0.01,9.92531,0.73539
0.31,0.01,9.91537,0.832578
0.33,0.01,9.90465,0.937291
0.35,0.01,9.89315,1.04946
0.37,0.01,9.88087,1.16899
0.39,0.01,9.86782,1.2957
0.41,0.01,9.85402,1.42941
0.43,0.01,9.8395,1.56987
0.45,0.01,9.82427,1.71682
0.47,0.01,9.80836,1.86996
0.49,0.01,9.7918,2.02898
0.51,0.01,9.77461,2.19356
0.53,0.01,9.75683,2.36339
0.55,0.01,9.73848,2.53813
0.57,0.01,9.71959,2.71746
0.59,0.01,9.70019,2.90102
0.61,0.01,9.68032,3.08852
0.63,0.01,9.66,3.27963
0.65,0.01,9.63926,3.47405
0.67,0.01,9.61812,3.67148
0.69,0.01,9.59662,3.87167
0.71,0.01,9.57477,4.07435
0.73,0.01,9.5526,4.27927
0.75,0.01,9.53014,4.48618
0.77,0.01,9.50739,4.69487
0.79,0.01,9.48439,4.90512
0.81,0.01,9.46115,5.11672
0.83,0.01,9.43768,5.32949
0.85,0.01,9.41402,5.54326
0.87,0.01,9.39016,5.75786
0.89,0.01,9.36613,5.97315
0.91,0.01,9.34194,6.18899
0.93,0.01,9.31761,6.40524
0.95,0.01,9.29313,6.62178
0.97,0.01,9.26853,6.83848
0.99,0.01,9.24382,7.05525
1.01,0.01,9.219,7.27199
1.03,0.01,9.19409,7.4886
1.05,0.01,9.16909,7.705
1.07,0.01,9.14402,7.9211
1.09,0.01,9.11887,8.13682
1.11,0.01,9.09366,8.35211
1.13,0.01,9.06839,8.56687
1.15,0.01,9.04307,8.78106
1.17,0.01,9.01771,8.99463
1.19,0.01,8.99231,9.20752
1.21,0.01,8.96688,9.41967
1.23,0.01,8.94142,9.63104
1.25,0.01,8.91593,9.84159
1.27,0.01,8.89042,10.0513
1.29,0.01,8.8649,10.2601
1.31,0.01,8.83937,10.4679
1.33,0.01,8.81383,10.6748
1.35,0.01,8.78829,10.8807
1.37,0.01,8.76275,11.0855
1.39,0.01,8.73721,11.2893
1.41,0.01,8.71168,11.492
1.43,0.01,8.68615,11.6935
1.45,0.01,8.66065,11.894
1.47,0.01,8.63515,12.0932
1.49,0.01,8.60968,12.2913
1.51,0.01,8.58423,12.4882
1.53,0.01,8.5588,12.6838
1.55,0.01,8.5334,12.8782
1.57,0.01,8.50804,13.0713
1.59,0.01,8.4827,13.2631
1.61,0.01,8.4574,13.4537
1.63,0.01,8.43214,13.6429
1.65,0.01,8.40692,13.8307
1.67,0.01,8.38175,14.0172
1.69,0.01,8.35662,14.2024
1.71,0.01,8.33155,14.3861
1.73,0.01,8.30652,14.5684
1.75,0.01,8.28156,14.7493
