x,y,height,momentum_x
0.01,0.01,8.07344,16.2121
0.03,0.01,8.05792,16.3189
0.05,0.01,8.04243,16.425
0.07,0.01,8.02698,16.5305
0.09,0.01,8.01156,16.6353
0.11,0.01,7.99618,16.7395
0.13,0.01,7.98084,16.8431
0.15,0.01,7.96553,16.946
0.17,0.01,7.95027,17.0482
0.19,0.01,7.93506,17.1497
0.21,0.01,7.91988,17.2506
0.23,0.01,7.90475,17.3508
0.25,0.01,7.88967,17.4503
0.27,0.01,7.87465,17.5491
0.29,0.01,7.85967,17.6471
0.31,0.01,7.84475,17.7444
0.33,0.01,7.82988,17.841
0.35,0.01,7.81507,17.9368
0.37,0.01,7.80033,18.0319
0.39,0.01,7.78565,18.1262
0.41,0.01,7.77104,18.2197
0.43,0.01,7.75649,18.3124
0.45,0.01,7.74203,18.4042
0.47,0.01,7.72764,18.4952
0.49,0.01,7.71333,18.5854
0.51,0.01,7.69911,18.6746
0.53,0.01,7.68498,18.763
0.55,0.01,7.67095,18.8504
0.57,0.01,7.65701,18.9368
0.59,0.01,7.64318,19.0223
0.61,0.01,7.62946,19.1068
0.63,0.01,7.61586,19.1902
0.65,0.01,7.60239,19.2726
0.67,0.01,7.58904,19.3539
0.69,0.01,7.57583,19.434
0.71,0.01,7.56277,19.5129
0.73,0.01,7.54986,19.5907
0.75,0.01,7.53712,19.6671
0.77,0.01,7.52454,19.7423
0.79,0.01,7.51215,19.8161
0.81,0.01,7.49995,19.8886
0.83,0.01,7.48795,19.9596
0.85,0.01,7.47616,20.0291
0.87,0.01,7.4646,20.097
0.89,0.01,7.45327,20.1633
0.91,0.01,7.4422,20.228
0.93,0.01,7.43138,20.2909
0.95,0.01,7.42085,20.352
0.97,0.01,7.4106,20.4113
0.99,0.01,7.40065,20.4686
1.01,0.01,7.39102,20.524
1.03,0.01,7.38172,20.5773
1.05,0.01,7.37276,20.6285
1.07,0.01,7.36416,20.6776
1.09,0.01,7.35592,20.7244
1.11,0.01,7.34806,20.769
1.13,0.01,7.34059,20.8113
1.15,0.01,7.33351,20.8513
1.17,0.01,7.32684,20.8889
1.19,0.01,7.32057,20.9242
1.21,0.01,7.31472,20.957
1.23,0.01,7.30927,20.9876
1.25,0.01,7.30424,21.0158
1.27,0.01,7.29961,21.0417
1.29,0.01,7.29537,21.0653
1.31,0.01,7.29153,21.0868
1.33,0.01,7.28806,21.1061
1.35,0.01,7.28495,21.1235
1.37,0.01,7.28218,21.1389
1.39,0.01,7.27974,21.1525
1.41,0.01,7.2776,21.1643
1.43,0.01,7.27574,21.1747
1.45,0.01,7.27415,21.1836
1.47,0.01,7.27279,21.1911
1.49,0.01,7.27164,21.1975
1.51,0.01,7.27069,21.2028
1.53,0.01,7.2699,21.2072
1.55,0.01,7.26927,21.2108
1.57,0.01,7.26876,21.2137
1.59,0.01,7.26836,21.2159
1.61,0.01,7.26805,21.2177
1.63,0.01,7.26782,21.219
1.65,0.01,7.26765,21.22
1.67,0.01,7.26754,21.2207
1.69,0.01,7.26746,21.2211
1.71,0.01,7.26742,21.2214
1.73,0.01,7.26741,21.2215
1.75,0.01,7.26741,21.2215
1.77,0.01,7.26743,21.2215
1.79,0.01,7.26747,21.2213
1.81,0.01,7.2675,21.2212
1.83,0.01,7.26755,21.221
1.85,0.01,7.26759,21.2208
1.87,0.01,7.26764,21.2206
1.89,0.01,7.26769,21.2203
1.91,0.01,7.26774,21.2201
1.93,0.01,7.26779,21.2199
1.95,0.01,7.26783,21.2197
1.97,0.01,7.26788,21.2195
1.99,0.01,7.26792,21.2193
2.01,0.01,7.26796,21.2192
2.03,0.01,7.268,21.219
2.05,0.01,7.26803,21.2188
2.07,0.01,7.26807,21.2187
2.09,0.01,7.2681,21.2186
2.11,0.01,7.26813,21.2184
2.13,0.01,7.26816,21.2183
2.15,0.01,7.26819,21.2182
2.17,0.01,7.26821,21.2181
2.19,0.01,7.26824,21.218
2.21,0.01,7.26826,21.2179
2.23,0.01,7.26828,21.2178
2.25,0.01,7.2683,21.2178
2.27,0.01,7.26832,21.2177
2.29,0.01,7.26834,21.2176
2.31,0.01,7.26836,21.2175
2.33,0.01,7.26838,21.2175
2.35,0.01,7.2684,21.2174
2.37,0.01,7.26841,21.2173
2.39,0.01,7.26843,21.2173
2.41,0.01,7.26844,21.2172
2.43,0.01,7.26845,21.2172
2.45,0.01,7.26847,21.2171
2.47,0.01,7.26848,21.2171
2.49,0.01,7.26849,21.217
2.51,0.01,7.2685,21.217
2.53,0.01,7.26851,21.217
2.55,0.01,7.26852,21.2169
2.57,0.01,7.26853,21.2169
2.59,0.01,7.26854,21.2168
2.61,0.01,7.26855,21.2168
2.63,0.01,7.26856,21.2168
2.65,0.01,7.26857,21.2167
2.67,0.01,7.26858,21.2167
2.69,0.01,7.26858,21.2166
2.71,0.01,7.26859,21.2166
2.73,0.01,7.2686,21.2166
2.75,0.01,7.2686,21.2165
2.77,0.01,7.26861,21.2165
2.79,0.01,7.26861,21.2165
2.81,0.01,7.26861,21.2165
2.83,0.01,7.26862,21.2164
2.85,0.01,7.26862,21.2164
2.87,0.01,7.26862,21.2164
2.89,0.01,7.26863,21.2164
2.91,0.01,7.26863,21.2163
2.93,0.01,7.26863,21.2163
2.95,0.01,7.26864,21.2163
2.97,0.01,7.26864,21.2162
2.99,0.01,7.26864,21.2162
3.01,0.01,7.26865,21.2162
3.03,0.01,7.26865,21.2161
3.05,0.01,7.26865,21.2161
3.07,0.01,7.26865,21.2161
3.09,0.01,7.26866,21.216
3.11,0.01,7.26866,21.216
3.13,0.01,7.26866,21.216
3.15,0.01,7.26867,21.2159
3.17,0.01,7.26867,21.2159
3.19,0.01,7.26867,21.2159
3.21,0.01,7.26867,21.2158
3.23,0.01,7.26868,21.2158
3.25,0.01,7.26868,21.2158
3.27,0.01,7.26868,21.2158
3.29,0.01,7.26868,21.2157
3.31,0.01,7.26868,21.2157
3.33,0.01,7.26868,21.2157
3.35,0.01,7.26868,21.2157
3.37,0.01,7.26868,21.2157
3.39,0.01,7.26868,21.2157
3.41,0.01,7.26868,21.2156
3.43,0.01,7.26868,21.2156
3.45,0.01,7.26868,21.2156
3.47,0.01,7.26868,21.2156
3.49,0.01,7.26868,21.2156
3.51,0.01,7.26868,21.2156
3.53,0.01,7.26868,21.2156
3.55,0.01,7.26868,21.2156
3.57,0.01,7.26868,21.2155
3.59,0.01,7.26868,21.2155
3.61,0.01,7.26868,21.2155
3.63,0.01,7.26868,21.2155
3.65,0.01,7.26868,21.2155
3.67,0.01,7.26868,21.2155
3.69,0.01,7.26868,21.2155
3.71,0.01,7.26867,21.2154
3.73,0.01,7.26867,21.2154
3.75,0.01,7.26867,21.2154
3.77,0.01,7.26867,21.2154
3.79,0.01,7.26867,21.2154
3.81,0.01,7.26867,21.2154
3.83,0.01,7.26867,21.2154
3.85,0.01,7.26867,21.2153
3.87,0.01,7.26867,21.2153
3.89,0.01,7.26867,21.2153
3.91,0.01,7.26867,21.2153
3.93,0.01,7.26867,21.2153
3.95,0.01,7.26867,21.2153
3.97,0.01,7.26867,21.2153
3.99,0.01,7.26867,21.2152
4.01,0.01,7.26867,21.2152
4.03,0.01,7.26867,21.2152
4.05,0.01,7.26867,21.2152
4.07,0.01,7.26867,21.2152
4.09,0.01,7.26866,21.2152
4.11,0.01,7.26866,21.2152
4.13,0.01,7.26866,21.2151
4.15,0.01,7.26866,21.2151
4.17,0.01,7.26866,21.2151
4.19,0.01,7.26866,21.2151
4.21,0.01,7.26866,21.2151
4.23,0.01,7.26866,21.2151
4.25,0.01,7.26866,21.2151
4.27,0.01,7.26866,21.2151
4.29,0.01,7.26866,21.215
4.31,0.01,7.26865,21.215
4.33,0.01,7.26865,21.215
4.35,0.01,7.26865,21.215
4.37,0.01,7.26865,21.215
4.39,0.01,7.26865,21.215
4.41,0.01,7.26865,21.215
4.43,0.01,7.26865,21.2149
4.45,0.01,7.26865,21.2149
4.47,0.01,7.26865,21.2149
4.49,0.01,7.26865,21.2149
4.51,0.01,7.26865,21.2149
4.53,0.01,7.26865,21.2149
4.55,0.01,7.26865,21.2149
4.57,0.01,7.26865,21.2148
4.59,0.01,7.26865,21.2148
4.61,0.01,7.26865,21.2148
4.63,0.01,7.26865,21.2148
4.65,0.01,7.26865,21.2148
4.67,0.01,7.26865,21.2148
4.69,0.01,7.26864,21.2147
4.71,0.01,7.26864,21.2147
4.73,0.01,7.26864,21.2147
4.75,0.01,7.26864,21.2147
4.77,0.01,7.26864,21.2147
4.79,0.01,7.26864,21.2147
4.81,0.01,7.26864,21.2147
4.83,0.01,7.26864,21.2146
4.85,0.01,7.26864,21.2146
4.87,0.01,7.26864,21.2146
4.89,0.01,7.26864,21.2146
4.91,0.01,7.26864,21.2146
4.93,0.01,7.26863,21.2146
4.95,0.01,7.26863,21.2145
4.97,0.01,7.26863,21.2145
4.99,0.01,7.26863,21.2145
5.01,0.01,7.26863,21.2145
5.03,0.01,7.26863,21.2145
5.05,0.01,7.26863,21.2144
5.07,0.01,7.26862,21.2144
5.09,0.01,7.26862,21.2144
5.11,0.01,7.26862,21.2144
5.13,0.01,7.26862,21.2144
5.15,0.01,7.26862,21.2143
5.17,0.01,7.26862,21.2143
5.19,0.01,7.26862,21.2143
5.21,0.01,7.26862,21.2143
5.23,0.01,7.26861,21.2143
5.25,0.01,7.26861,21.2142
5.27,0.01,7.26861,21.2142
5.29,0.01,7.26861,21.2142
5.31,0.01,7.26861,21.2142
5.33,0.01,7.26861,21.2142
5.35,0.01,7.26861,21.2141
5.37,0.01,7.2686,21.2141
5.39,0.01,7.2686,21.2141
5.41,0.01,7.2686,21.2141
5.43,0.01,7.2686,21.2141
5.45,0.01,7.2686,21.214
5.47,0.01,7.2686,21.214
5.49,0.01,7.2686,21.214
5.51,0.01,7.2686,21.214
5.53,0.01,7.26859,21.2139
5.55,0.01,7.26859,21.2139
5.57,0.01,7.26859,21.2139
5.59,0.01,7.26859,21.2139
5.61,0.01,7.26859,21.2139
5.63,0.01,7.26859,21.2138
5.65,0.01,7.26859,21.2138
5.67,0.01,7.26858,21.2138
5.69,0.01,7.26858,21.2138
5.71,0.01,7.26858,21.2137
5.73,0.01,7.26858,21.2137
5.75,0.01,7.26858,21.2137
5.77,0.01,7.26858,21.2137
5.79,0.01,7.26858,21.2136
5.81,0.01,7.26857,21.2136
5.83,0.01,7.26857,21.2136
5.85,0.01,7.26857,21.2136
5.87,0.01,7.26857,21.2136
5.89,0.01,7.26857,21.2135
5.91,0.01,7.26857,21.2135
5.93,0.01,7.26857,21.2135
5.95,0.01,7.26856,21.2135
5.97,0.01,7.26856,21.2134
5.99,0.01,7.26856,21.2134
6.01,0.01,7.26856,21.2134
6.03,0.01,7.26856,21.2134
6.05,0.01,7.26856,21.2134
6.07,0.01,7.26855,21.2133
6.09,0.01,7.26855,21.2133
6.11,0.01,7.26855,21.2133
6.13,0.01,7.26855,21.2133
6.15,0.01,7.26855,21.2132
6.17,0.01,7.26855,21.2132
6.19,0.01,7.26854,21.2132
6.21,0.01,7.26854,21.2132
6.23,0.01,7.26854,21.2132
6.25,0.01,7.26854,21.2131
6.27,0.01,7.26854,21.2131
6.29,0.01,7.26854,21.2131
6.31,0.01,7.26854,21.2131
6.33,0.01,7.26853,21.213
6.35,0.01,7.26853,21.213
6.37,0.01,7.26853,21.213
6.39,0.01,7.26853,21.213
6.41,0.01,7.26853,21.2129
6.43,0.01,7.26853,21.2129
6.45,0.01,7.26852,21.2129
6.47,0.01,7.26852,21.2129
6.49,0.01,7.26852,21.2129
6.51,0.01,7.26852,21.2128
6.53,0.01,7.26852,21.2128
6.55,0.01,7.26852,21.2128
6.57,0.01,7.26852,21.2128
6.59,0.01,7.26851,21.2127
6.61,0.01,7.26851,21.2127
6.63,0.01,7.26851,21.2127
6.65,0.01,7.26851,21.2127
6.67,0.01,7.26851,21.2127
6.69,0.01,7.26851,21.2126
6.71,0.01,7.2685,21.2126
6.73,0.01,7.2685,21.2126
6.75,0.01,7.2685,21.2126
6.77,0.01,7.2685,21.2125
6.79,0.01,7.2685,21.2125
6.81,0.01,7.2685,21.2125
6.83,0.01,7.26849,21.2125
6.85,0.01,7.26849,21.2125
6.87,0.01,7.26849,21.2125
6.89,0.01,7.26849,21.2124
6.91,0.01,7.26849,21.2124
6.93,0.01,7.26848,21.2124
6.95,0.01,7.26848,21.2124
6.97,0.01,7.26848,21.2123
6.99,0.01,7.26848,21.2123
7.01,0.01,7.26847,21.2123
7.03,0.01,7.26847,21.2123
7.05,0.01,7.26847,21.2122
7.07,0.01,7.26846,21.2122
7.09,0.01,7.26846,21.2122
7.11,0.01,7.26846,21.2121
7.13,0.01,7.26845,21.2121
7.15,0.01,7.26845,21.2121
7.17,0.01,7.26845,21.2121
7.19,0.01,7.26844,21.212
7.21,0.01,7.26844,21.212
7.23,0.01,7.26844,21.212
7.25,0.01,7.26844,21.212
7.27,0.01,7.26843,21.2119
7.29,0.01,7.26843,21.2119
7.31,0.01,7.26843,21.2119
7.33,0.01,7.26842,21.2118
7.35,0.01,7.26842,21.2118
7.37,0.01,7.26842,21.2118
7.39,0.01,7.26842,21.2118
7.41,0.01,7.26841,21.2117
7.43,0.01,7.26841,21.2117
7.45,0.01,7.26841,21.2117
7.47,0.01,7.2684,21.2116
7.49,0.01,7.2684,21.2116
7.51,0.01,7.2684,21.2116
7.53,0.01,7.26839,21.2116
7.55,0.01,7.26839,21.2115
7.57,0.01,7.26839,21.2115
7.59,0.01,7.26839,21.2115
7.61,0.01,7.26838,21.2115
7.63,0.01,7.26838,21.2114
7.65,0.01,7.26838,21.2114
7.67,0.01,7.26837,21.2114
7.69,0.01,7.26837,21.2113
7.71,0.01,7.26837,21.2113
7.73,0.01,7.26837,21.2113
7.75,0.01,7.26836,21.2113
7.77,0.01,7.26836,21.2112
7.79,0.01,7.26836,21.2112
7.81,0.01,7.26835,21.2112
7.83,0.01,7.26835,21.2111
7.85,0.01,7.26835,21.2111
7.87,0.01,7.26834,21.2111
7.89,0.01,7.26834,21.2111
7.91,0.01,7.26834,21.211
7.93,0.01,7.26834,21.211
7.95,0.01,7.26833,21.211
7.97,0.01,7.26833,21.2109
7.99,0.01,7.26833,21.2109
8.01,0.01,7.26832,21.2109
8.03,0.01,7.26832,21.2108
8.05,0.01,7.26832,21.2108
8.07,0.01,7.26831,21.2108
8.09,0.01,7.26831,21.2107
8.11,0.01,7.26831,21.2107
8.13,0.01,7.2683,21.2106
8.15,0.01,7.2683,21.2106
8.17,0.01,7.26829,21.2106
8.19,0.01,7.26829,21.2105
8.21,0.01,7.26829,21.2105
8.23,0.01,7.26828,21.2105
8.25,0.01,7.26828,21.2104
8.27,0.01,7.26827,21.2104
8.29,0.01,7.26827,21.2104
8.31,0.01,7.26826,21.2103
8.33,0.01,7.26826,21.2103
8.35,0.01,7.26825,21.2102
8.37,0.01,7.26825,21.2102
8.39,0.01,7.26824,21.2102
8.41,0.01,7.26824,21.2101
8.43,0.01,7.26823,21.2101
8.45,0.01,7.26823,21.2101
8.47,0.01,7.26822,21.2101
8.49,0.01,7.26822,21.21
8.51,0.01,7.26821,21.21
