x,y,height,momentum_x
0.01,0.01,9.57121,4.1063
0.03,0.01,9.55172,4.28651
0.05,0.01,9.53201,4.46811
0.07,0.01,9.5121,4.65096
0.09,0.01,9.492,4.83491
0.11,0.01,9.47173,5.01982
0.13,0.01,9.4513,5.20559
0.15,0.01,9.43071,5.39207
0.17,0.01,9.40999,5.57917
0.19,0.01,9.38913,5.76678
0.21,0.01,9.36816,5.9548
0.23,0.01,9.34707,6.14315
0.25,0.01,9.32587,6.33172
0.27,0.01,9.30459,6.52046
0.29,0.01,9.28321,6.70928
0.31,0.01,9.26175,6.89812
0.33,0.01,9.24021,7.0869
0.35,0.01,9.21861,7.27556
0.37,0.01,9.19694,7.46406
0.39,0.01,9.17521,7.65232
0.41,0.01,9.15343,7.8403
0.43,0.01,9.1316,8.02797
0.45,0.01,9.10973,8.21526
0.47,0.01,9.08782,8.40213
0.49,0.01,9.06588,8.58856
0.51,0.01,9.0439,8.77451
0.53,0.01,9.02189,8.95994
0.55,0.01,8.99986,9.14482
0.57,0.01,8.97781,9.32911
0.59,0.01,8.95574,9.51278
0.61,0.01,8.93365,9.69581
0.63,0.01,8.91156,9.87817
0.65,0.01,8.88945,10.0598
0.67,0.01,8.86733,10.2408
0.69,0.01,8.84521,10.4211
0.71,0.01,8.82309,10.6005
0.73,0.01,8.80096,10.7793
0.75,0.01,8.77884,10.9572
0.77,0.01,8.75672,11.1343
0.79,0.01,8.73461,11.3106
0.81,0.01,8.7125,11.4861
0.83,0.01,8.69041,11.6607
0.85,0.01,8.66833,11.8344
0.87,0.01,8.64626,12.0073
0.89,0.01,8.6242,12.1792
0.91,0.01,8.60216,12.3503
0.93,0.01,8.58014,12.5204
0.95,0.01,8.55814,12.6896
0.97,0.01,8.53616,12.8579
0.99,0.01,8.5142,13.0252
1.01,0.01,8.49227,13.1916
1.03,0.01,8.47037,13.357
1.05,0.01,8.44849,13.5213
1.07,0.01,8.42665,13.6847
1.09,0.01,8.40483,13.8471
1.11,0.01,8.38305,14.0085
1.13,0.01,8.3613,14.1688
1.15,0.01,8.33959,14.3282
1.17,0.01,8.31792,14.4864
1.19,0.01,8.29629,14.6436
1.21,0.01,8.2747,14.7998
