x,y,height,momentum_x
0.01,0.01,8.21415,15.2276
0.03,0.01,8.19783,15.3435
0.05,0.01,8.18155,15.4589
0.07,0.01,8.16529,15.5736
0.09,0.01,8.14906,15.6877
0.11,0.01,8.13285,15.8011
0.13,0.01,8.11668,15.9139
0.15,0.01,8.10055,16.026
0.17,0.01,8.08444,16.1374
0.19,0.01,8.06837,16.2482
0.21,0.01,8.05234,16.3584
0.23,0.01,8.03634,16.4678
0.25,0.01,8.02038,16.5766
0.27,0.01,8.00446,16.6847
0.29,0.01,7.98858,16.792
0.31,0.01,7.97275,16.8987
0.33,0.01,7.95695,17.0047
0.35,0.01,7.94121,17.1099
0.37,0.01,7.92551,17.2144
0.39,0.01,7.90986,17.3182
0.41,0.01,7.89426,17.4212
0.43,0.01,7.87872,17.5235
0.45,0.01,7.86323,17.625
0.47,0.01,7.8478,17.7257
0.49,0.01,7.83243,17.8256
0.51,0.01,7.81713,17.9247
0.53,0.01,7.80189,18.023
0.55,0.01,7.78673,18.1204
0.57,0.01,7.77163,18.217
0.59,0.01,7.75661,18.3128
0.61,0.01,7.74168,18.4076
0.63,0.01,7.72682,18.5015
0.65,0.01,7.71206,18.5945
0.67,0.01,7.69739,18.6865
0.69,0.01,7.68282,18.7776
0.71,0.01,7.66835,18.8676
0.73,0.01,7.65399,18.9567
0.75,0.01,7.63975,19.0446
0.77,0.01,7.62563,19.1315
0.79,0.01,7.61164,19.2172
0.81,0.01,7.59778,19.3018
0.83,0.01,7.58407,19.3852
0.85,0.01,7.57051,19.4673
0.87,0.01,7.55711,19.5482
0.89,0.01,7.54388,19.6277
0.91,0.01,7.53083,19.7059
0.93,0.01,7.51797,19.7826
0.95,0.01,7.50531,19.8579
0.97,0.01,7.49286,19.9317
0.99,0.01,7.48063,20.0038
1.01,0.01,7.46864,20.0744
1.03,0.01,7.4569,20.1432
1.05,0.01,7.44542,20.2103
1.07,0.01,7.43422,20.2755
1.09,0.01,7.42331,20.3388
1.11,0.01,7.4127,20.4002
1.13,0.01,7.40242,20.4595
1.15,0.01,7.39247,20.5168
1.17,0.01,7.38286,20.5718
1.19,0.01,7.37362,20.6247
1.21,0.01,7.36475,20.6752
1.23,0.01,7.35627,20.7235
1.25,0.01,7.34819,20.7693
1.27,0.01,7.34052,20.8127
1.29,0.01,7.33328,20.8537
1.31,0.01,7.32645,20.8921
1.33,0.01,7.32006,20.9281
1.35,0.01,7.3141,20.9616
1.37,0.01,7.30857,20.9926
1.39,0.01,7.30347,21.0211
1.41,0.01,7.2988,21.0472
1.43,0.01,7.29455,21.071
1.45,0.01,7.29069,21.0925
1.47,0.01,7.28723,21.1118
1.49,0.01,7.28415,21.129
1.51,0.01,7.28142,21.1442
1.53,0.01,7.27902,21.1575
1.55,0.01,7.27693,21.1691
1.57,0.01,7.27513,21.1791
1.59,0.01,7.2736,21.1877
1.61,0.01,7.2723,21.1949
1.63,0.01,7.27121,21.2009
1.65,0.01,7.27032,21.2059
1.67,0.01,7.26959,21.21
1.69,0.01,7.26901,21.2133
1.71,0.01,7.26855,21.2159
1.73,0.01,7.26819,21.2179
1.75,0.01,7.26792,21.2194
1.77,0.01,7.26773,21.2206
1.79,0.01,7.26759,21.2214
1.81,0.01,7.2675,21.2219
1.83,0.01,7.26745,21.2222
1.85,0.01,7.26743,21.2224
1.87,0.01,7.26743,21.2224
1.89,0.01,7.26744,21.2224
1.91,0.01,7.26747,21.2223
1.93,0.01,7.26751,21.2221
1.95,0.01,7.26756,21.2219
1.97,0.01,7.2676,21.2217
1.99,0.01,7.26765,21.2214
2.01,0.01,7.2677,21.2212
2.03,0.01,7.26775,21.2209
2.05,0.01,7.2678,21.2207
2.07,0.01,7.26785,21.2205
2.09,0.01,7.26789,21.2202
2.11,0.01,7.26793,21.22
2.13,0.01,7.26797,21.2198
2.15,0.01,7.26801,21.2196
2.17,0.01,7.26805,21.2195
2.19,0.01,7.26808,21.2193
2.21,0.01,7.26812,21.2191
2.23,0.01,7.26815,21.219
2.25,0.01,7.26818,21.2188
2.27,0.01,7.2682,21.2187
2.29,0.01,7.26823,21.2186
2.31,0.01,7.26825,21.2185
2.33,0.01,7.26828,21.2183
2.35,0.01,7.2683,21.2182
2.37,0.01,7.26832,21.2181
2.39,0.01,7.26833,21.218
2.41,0.01,7.26835,21.2179
2.43,0.01,7.26837,21.2178
2.45,0.01,7.26839,21.2177
2.47,0.01,7.2684,21.2177
2.49,0.01,7.26842,21.2176
2.51,0.01,7.26843,21.2175
2.53,0.01,7.26844,21.2174
2.55,0.01,7.26846,21.2173
2.57,0.01,7.26847,21.2173
2.59,0.01,7.26848,21.2172
2.61,0.01,7.26849,21.2171
2.63,0.01,7.2685,21.2171
2.65,0.01,7.26851,21.217
2.67,0.01,7.26852,21.2169
2.69,0.01,7.26852,21.2169
2.71,0.01,7.26853,21.2168
2.73,0.01,7.26854,21.2167
2.75,0.01,7.26855,21.2167
2.77,0.01,7.26856,21.2166
2.79,0.01,7.26856,21.2166
2.81,0.01,7.26857,21.2165
2.83,0.01,7.26858,21.2165
2.85,0.01,7.26858,21.2164
2.87,0.01,7.26859,21.2164
2.89,0.01,7.26859,21.2164
2.91,0.01,7.2686,21.2163
2.93,0.01,7.2686,21.2163
2.95,0.01,7.2686,21.2163
2.97,0.01,7.2686,21.2162
