x,y,height,momentum_x
0.01,0.01,10,0
0.03,0.01,10,0
0.05,0.01,10,0
0.07,0.01,10,0
0.09,0.01,10,0
0.11,0.01,10,0
0.13,0.01,10,0
0.15,0.01,10,0
0.17,0.01,10,0
0.19,0.01,10,0
0.21,0.01,10,0
0.23,0.01,10,0
0.25,0.01,10,0
0.27,0.01,10,7.00649e-45
0.29,0.01,10,7.56701e-44
0.31,0.01,10,2.18603e-42
0.33,0.01,10,5.8252e-41
0.35,0.01,10,1.55054e-39
0.37,0.01,10,4.12873e-38
0.39,0.01,10,1.09879e-36
0.41,0.01,10,2.92644e-35
0.43,0.01,10,7.78606e-34
0.45,0.01,10,2.07449e-32
0.47,0.01,10,5.51639e-31
0.49,0.01,10,1.47086e-29
0.51,0.01,10,3.90723e-28
0.53,0.01,10,1.04328e-26
0.55,0.01,10,2.76597e-25
0.57,0.01,10,7.40546e-24
0.59,0.01,10,1.95604e-22
0.61,0.01,10,5.26399e-21
0.63,0.01,10,1.38054e-19
0.65,0.01,10,3.75178e-18
0.67,0.01,10,9.70664e-17
0.69,0.01,10,2.68744e-15
0.71,0.01,10,6.77457e-14
0.73,0.01,10,1.94311e-12
0.75,0.01,10,4.65986e-11
0.77,0.01,10,1.42908e-09
0.79,0.01,10,3.11156e-08
0.81,0.01,10,1.08299e-06
0.83,0.01,10,1.00289e-05
0.85,0.01,10,2.14274e-05
0.87,0.01,10,3.48325e-05
0.89,0.01,9.99999,5.10849e-05
0.91,0.01,9.99999,6.07401e-05
0.93,0.01,9.99999,7.38554e-05
0.95,0.01,9.99999,9.04413e-05
0.97,0.01,9.99999,0.00010531
0.99,0.01,9.99998,0.000136023
1.01,0.01,9.99998,0.000202188
1.03,0.01,9.99997,0.00030282
1.05,0.01,9.99995,0.00044799
1.07,0.01,9.99993,0.000677005
1.09,0.01,9.99989,0.0010385
1.11,0.01,9.99984,0.00157803
1.13,0.01,9.99976,0.00235738
1.15,0.01,9.99965,0.00348046
1.17,0.01,9.99949,0.00508351
1.19,0.01,9.99926,0.00732773
1.21,0.01,9.99895,0.010436
1.23,0.01,9.99852,0.0146817
1.25,0.01,9.99794,0.020392
1.27,0.01,9.99717,0.0279871
1.29,0.01,9.99617,0.0379578
1.31,0.01,9.99486,0.0508571
1.33,0.01,9.9932,0.0673199
1.35,0.01,9.9911,0.0880769
1.37,0.01,9.98848,0.113909
1.39,0.01,9.98527,0.145633
1.41,0.01,9.98138,0.184115
1.43,0.01,9.97671,0.230227
1.45,0.01,9.97117,0.284813
1.47,0.01,9.96469,0.348665
1.49,0.01,9.95719,0.422532
1.51,0.01,9.94859,0.507057
1.53,0.01,9.93884,0.602779
1.55,0.01,9.92789,0.710121
1.57,0.01,9.9157,0.829358
1.59,0.01,9.90226,0.960628
1.61,0.01,9.88755,1.10394
1.63,0.01,9.87158,1.25914
1.65,0.01,9.85437,1.42601
1.67,0.01,9.83594,1.60421
1.69,0.01,9.81632,1.7933
1.71,0.01,9.79556,1.99277
1.73,0.01,9.77371,2.20205
1.75,0.01,9.75081,2.42055
1.77,0.01,9.72693,2.64764
1.79,0.01,9.70211,2.88267
1.81,0.01,9.67642,3.12501
1.83,0.01,9.64991,3.37401
1.85,0.01,9.62264,3.62906
1.87,0.01,9.59466,3.88955
1.89,0.01,9.56603,4.1549
1.91,0.01,9.53679,4.42455
1.93,0.01,9.507,4.698
1.95,0.01,9.47669,4.97475
1.97,0.01,9.44592,5.25433
1.99,0.01,9.41472,5.53633
2.01,0.01,9.38313,5.82034
2.03,0.01,9.35118,6.10599
2.05,0.01,9.31891,6.39292
2.07,0.01,9.28635,6.68083
2.09,0.01,9.25352,6.96941
2.11,0.01,9.22046,7.2584
2.13,0.01,9.18718,7.54756
2.15,0.01,9.15371,7.83664
2.17,0.01,9.12008,8.12543
2.19,0.01,9.08629,8.41374
2.21,0.01,9.05237,8.7014
2.23,0.01,9.01833,8.98821
2.25,0.01,8.98419,9.27405
2.27,0.01,8.94997,9.55876
2.29,0.01,8.91568,9.84222
2.31,0.01,8.88133,10.1243
2.33,0.01,8.84693,10.4049
2.35,0.01,8.8125,10.6839
2.37,0.01,8.77805,10.9612
2.39,0.01,8.74358,11.2368
2.41,0.01,8.70912,11.5104
2.43,0.01,8.67465,11.7821
2.45,0.01,8.64021,12.0518
2.47,0.01,8.60579,12.3195
2.49,0.01,8.5714,12.5849
2.51,0.01,8.53706,12.8482
2.53,0.01,8.50276,13.1091
2.55,0.01,8.46853,13.3677
2.57,0.01,8.43436,13.6239
2.59,0.01,8.40028,13.8777
2.61,0.01,8.36627,14.1289
2.63,0.01,8.33237,14.3776
2.65,0.01,8.29856,14.6236
2.67,0.01,8.26488,14.867
2.69,0.01,8.23131,15.1076
2.71,0.01,8.19788,15.3454
2.73,0.01,8.16459,15.5804
2.75,0.01,8.13146,15.8125
2.77,0.01,8.0985,16.0415
2.79,0.01,8.06573,16.2676
2.81,0.01,8.03315,16.4905
2.83,0.01,8.00079,16.7101
2.85,0.01,7.96866,16.9265
2.87,0.01,7.93678,17.1395
2.89,0.01,7.90517,17.349
2.91,0.01,7.87386,17.555
2.93,0.01,7.84286,17.7572
2.95,0.01,7.81221,17.9556
2.97,0.01,7.78193,18.15
2.99,0.01,7.75207,18.3403
3.01,0.01,7.72264,18.5263
3.03,0.01,7.69369,18.7079
3.05,0.01,7.66526,18.8848
3.07,0.01,7.6374,19.0568
3.09,0.01,7.61016,19.2238
3.11,0.01,7.58359,19.3854
3.13,0.01,7.55774,19.5415
3.15,0.01,7.53268,19.6918
3.17,0.01,7.50846,19.8359
3.19,0.01,7.48517,19.9736
3.21,0.01,7.46285,20.1047
3.23,0.01,7.44159,20.2288
3.25,0.01,7.42145,20.3456
3.27,0.01,7.4025,20.4549
3.29,0.01,7.38479,20.5565
3.31,0.01,7.36837,20.6502
3.33,0.01,7.35329,20.7358
3.35,0.01,7.33958,20.8133
3.37,0.01,7.32725,20.8828
3.39,0.01,7.31628,20.9443
3.41,0.01,7.30667,20.9981
3.43,0.01,7.29835,21.0444
3.45,0.01,7.29127,21.0838
3.47,0.01,7.28535,21.1167
3.49,0.01,7.28047,21.1437
3.51,0.01,7.27655,21.1654
3.53,0.01,7.27345,21.1825
3.55,0.01,7.27106,21.1956
3.57,0.01,7.26927,21.2055
3.59,0.01,7.26797,21.2126
3.61,0.01,7.26706,21.2176
3.63,0.01,7.26645,21.2209
3.65,0.01,7.26607,21.223
3.67,0.01,7.26586,21.2241
3.69,0.01,7.26577,21.2245
3.71,0.01,7.26576,21.2245
3.73,0.01,7.26581,21.2242
3.75,0.01,7.26589,21.2237
3.77,0.01,7.26599,21.2231
3.79,0.01,7.2661,21.2224
3.81,0.01,7.26621,21.2218
3.83,0.01,7.26632,21.2211
3.85,0.01,7.26642,21.2205
3.87,0.01,7.26652,21.2199
3.89,0.01,7.26661,21.2193
3.91,0.01,7.2667,21.2187
3.93,0.01,7.26678,21.2182
3.95,0.01,7.26686,21.2177
3.97,0.01,7.26693,21.2173
3.99,0.01,7.267,21.2169
4.01,0.01,7.26706,21.2165
