x,y,height,momentum_x
0.01,0.01,10,0
0.03,0.01,10,0
0.05,0.01,10,0
0.07,0.01,10,0
0.09,0.01,10,0
0.11,0.01,10,0
0.13,0.01,10,0
0.15,0.01,10,0
0.17,0.01,10,0
0.19,0.01,10,0
0.21,0.01,10,0
0.23,0.01,10,0
0.25,0.01,10,0
0.27,0.01,10,0
0.29,0.01,10,0
0.31,0.01,10,0
0.33,0.01,10,0
0.35,0.01,10,0
0.37,0.01,10,0
0.39,0.01,10,0
0.41,0.01,10,0
0.43,0.01,10,0
0.45,0.01,10,0
0.47,0.01,10,0
0.49,0.01,10,0
0.51,0.01,10,0
0.53,0.01,10,0
0.55,0.01,10,0
0.57,0.01,10,7.00649e-45
0.59,0.01,10,7.56701e-44
0.61,0.01,10,2.18603e-42
0.63,0.01,10,5.8259e-41
0.65,0.01,10,1.55064e-39
0.67,0.01,10,4.12892e-38
0.69,0.01,10,1.09883e-36
0.71,0.01,10,2.92652e-35
0.73,0.01,10,7.7862e-34
0.75,0.01,10,2.07451e-32
0.77,0.01,10,5.51644e-31
0.79,0.01,10,1.47087e-29
0.81,0.01,10,3.90725e-28
0.83,0.01,10,1.04328e-26
0.85,0.01,10,2.76598e-25
0.87,0.01,10,7.40547e-24
0.89,0.01,10,1.95605e-22
0.91,0.01,10,5.264e-21
0.93,0.01,10,1.38054e-19
0.95,0.01,10,3.75178e-18
0.97,0.01,10,9.70664e-17
0.99,0.01,10,2.68744e-15
1.01,0.01,10,6.77457e-14
1.03,0.01,10,1.94311e-12
1.05,0.01,10,4.65986e-11
1.07,0.01,10,1.42908e-09
1.09,0.01,10,3.11156e-08
1.11,0.01,10,1.08299e-06
1.13,0.01,10,1.00289e-05
1.15,0.01,10,2.14274e-05
1.17,0.01,10,3.48326e-05
1.19,0.01,9.99999,5.10868e-05
1.21,0.01,9.99999,6.0761e-05
1.23,0.01,9.99999,7.42264e-05
1.25,0.01,9.99999,9.65398e-05
1.27,0.01,9.99999,0.000127787
1.29,0.01,9.99998,0.000192136
1.31,0.01,9.99997,0.000308505
1.33,0.01,9.99995,0.000485242
1.35,0.01,9.99992,0.000750616
1.37,0.01,9.99988,0.00116148
1.39,0.01,9.99982,0.00178323
1.41,0.01,9.99973,0.00270745
1.43,0.01,9.99959,0.00405226
1.45,0.01,9.9994,0.00597684
1.47,0.01,9.99912,0.00871143
1.49,0.01,9.99873,0.0125303
1.51,0.01,9.9982,0.0177727
1.53,0.01,9.99749,0.0248781
1.55,0.01,9.99653,0.0343692
1.57,0.01,9.99527,0.0468553
1.59,0.01,9.99363,0.0630496
1.61,0.01,9.99153,0.0837661
1.63,0.01,9.98889,0.109896
1.65,0.01,9.98561,0.14237
1.67,0.01,9.98157,0.18219
1.69,0.01,9.97669,0.230382
1.71,0.01,9.97086,0.287935
1.73,0.01,9.96397,0.355801
1.75,0.01,9.95594,0.43485
1.77,0.01,9.94668,0.525847
1.79,0.01,9.93612,0.629421
1.81,0.01,9.92422,0.746045
1.83,0.01,9.91092,0.876039
1.85,0.01,9.89621,1.01955
1.87,0.01,9.88008,1.17654
1.89,0.01,9.86254,1.34685
1.91,0.01,9.8436,1.53016
1.93,0.01,9.82331,1.72602
1.95,0.01,9.80169,1.93391
1.97,0.01,9.77882,2.15319
1.99,0.01,9.75473,2.38318
2.01,0.01,9.72951,2.62317
2.03,0.01,9.7032,2.87239
2.05,0.01,9.67588,3.13009
2.07,0.01,9.64761,3.39552
2.09,0.01,9.61847,3.66793
2.11,0.01,9.58851,3.94661
2.13,0.01,9.55779,4.23087
2.15,0.01,9.52639,4.52004
2.17,0.01,9.49435,4.81351
2.19,0.01,9.46173,5.11069
2.21,0.01,9.42858,5.41103
2.23,0.01,9.39495,5.71403
2.25,0.01,9.36088,6.0192
2.27,0.01,9.32641,6.32612
2.29,0.01,9.29159,6.63436
2.31,0.01,9.25644,6.94356
2.33,0.01,9.221,7.25338
2.35,0.01,9.18531,7.5635
2.37,0.01,9.14938,7.87362
2.39,0.01,9.11325,8.18347
2.41,0.01,9.07694,8.49282
2.43,0.01,9.04048,8.80143
2.45,0.01,9.00387,9.10909
2.47,0.01,8.96715,9.41563
2.49,0.01,8.93034,9.72085
2.51,0.01,8.89344,10.0246
2.53,0.01,8.85648,10.3267
2.55,0.01,8.81947,10.6271
2.57,0.01,8.78243,10.9256
2.59,0.01,8.74536,11.2221
2.61,0.01,8.70829,11.5165
2.63,0.01,8.67122,11.8086
2.65,0.01,8.63416,12.0984
2.67,0.01,8.59714,12.3858
2.69,0.01,8.56015,12.6707
2.71,0.01,8.52322,12.9531
2.73,0.01,8.48635,13.2327
2.75,0.01,8.44955,13.5096
2.77,0.01,8.41284,13.7837
2.79,0.01,8.37622,14.055
2.81,0.01,8.33971,14.3232
2.83,0.01,8.30332,14.5884
2.85,0.01,8.26706,14.8505
2.87,0.01,8.23095,15.1094
2.89,0.01,8.19499,15.3651
2.91,0.01,8.15921,15.6174
2.93,0.01,8.12362,15.8663
2.95,0.01,8.08824,16.1117
2.97,0.01,8.05308,16.3535
2.99,0.01,8.01816,16.5916
3.01,0.01,7.9835,16.8259
3.03,0.01,7.94914,17.0562
3.05,0.01,7.91509,17.2826
3.07,0.01,7.88138,17.5047
3.09,0.01,7.84804,17.7226
3.11,0.01,7.8151,17.936
3.13,0.01,7.7826,18.1447
3.15,0.01,7.75059,18.3487
3.17,0.01,7.71909,18.5476
3.19,0.01,7.68817,18.7412
3.21,0.01,7.65788,18.9294
3.23,0.01,7.62826,19.1119
3.25,0.01,7.59939,19.2884
3.27,0.01,7.57132,19.4585
3.29,0.01,7.54414,19.6221
3.31,0.01,7.5179,19.7787
3.33,0.01,7.4927,19.9281
3.35,0.01,7.46861,20.0699
3.37,0.01,7.44571,20.2037
3.39,0.01,7.42408,20.3293
3.41,0.01,7.40379,20.4463
3.43,0.01,7.38493,20.5546
3.45,0.01,7.36753,20.6538
3.47,0.01,7.35166,20.7439
3.49,0.01,7.33733,20.8249
3.51,0.01,7.32455,20.8968
3.53,0.01,7.31332,20.9598
3.55,0.01,7.30358,21.0142
3.57,0.01,7.29527,21.0604
3.59,0.01,7.28832,21.0991
3.61,0.01,7.2826,21.1308
3.63,0.01,7.27799,21.1563
3.65,0.01,7.27437,21.1763
3.67,0.01,7.27159,21.1916
3.69,0.01,7.26951,21.203
3.71,0.01,7.26801,21.2112
3.73,0.01,7.26697,21.2169
3.75,0.01,7.26628,21.2207
3.77,0.01,7.26586,21.2229
3.79,0.01,7.26563,21.2241
3.81,0.01,7.26554,21.2246
3.83,0.01,7.26553,21.2246
3.85,0.01,7.26559,21.2242
3.87,0.01,7.26568,21.2236
3.89,0.01,7.26579,21.2229
3.91,0.01,7.26591,21.2222
3.93,0.01,7.26603,21.2215
3.95,0.01,7.26614,21.2208
3.97,0.01,7.26625,21.2201
3.99,0.01,7.26636,21.2194
4.01,0.01,7.26646,21.2188
4.03,0.01,7.26655,21.2182
4.05,0.01,7.26663,21.2177
4.07,0.01,7.26672,21.2172
4.09,0.01,7.26679,21.2167
